Carian*(750–480*BC),0.112002,0.1573055,-0.0310748,-0.0689605,0.0061856,-0.0257975,0.001081,-0.0070845,-0.0048268,0.0324928,0.0028742,0.0071936,-0.0149105,-0.0031102,-0.0180373,0.0013126,0.0192708,0.0012923,0.0058449,-0.0050525,-0.0064013,0.0036601,-0.0008628,0.0012169,-0.0011495
Catacomb*Culture*(2500–1950*BC),0.11695325,0.08835125,0.040352,0.1065905,-0.0310825,0.0478995,0.002115,-0.0028845,-0.05685775,-0.0759925,0.0002435,0.003597,0.0018955,-0.021263,0.03521925,0.00454125,-0.009355,-0.00167875,-0.0021055,0.01100525,-0.0024645,0.0020715,0.01506675,0.02190075,-0.00604725
Caucasian*Albanian*(AD*206–347),0.100164,0.106631,-0.054682,-0.012274,-0.046778,0.001952,-0.003995,-0.003923,-0.04704,-0.014579,-0.002761,0.005545,-0.012042,0.00812,0.014115,0.002121,-0.005737,0.000127,0.004902,-0.013506,-0.004492,0.003957,-0.006655,0.004579,-0.008143
Caucasian*Mercenary*(Himera)*(480*BC),0.111547,0.126941,-0.043369,-0.01615,-0.035083,0.006414,0.00423,-0.004615,-0.065243,-0.036994,0.001299,0.007044,-0.025272,0.003716,0.014794,-0.012331,0.008214,-0.003294,-0.021871,0.011255,0.008485,-0.005441,0.001602,-0.01205,-0.007185
Celtiberian*(Iron*Age)*(370–190*BC),0.1252055,0.1477595,0.066939,0.0121125,0.0604725,0.0046015,-0.002585,0.0040385,0.026179,0.033896,-0.0002435,0.0095165,-0.0165015,-0.0088075,0.009772,-0.0012595,-0.0099745,-0.000317,0.002514,-0.0046275,0.008485,0.0037715,-0.006347,-0.0103625,-0.0072445
Central*Siberian*(Bronze*Age)*(2400–2000*BC),0.037562,-0.424491,0.154997,0.001938,-0.14495,-0.085341,0.019506,0.031845,0.028633,0.005832,0.086878,-0.00015,0.011298,-0.04803,-0.045466,-0.027711,0.000261,0.006714,0.004148,-0.009379,0.026204,0.001607,0.002218,0.004338,0.008502
Chorni*Klobuky*(Suzdal)*(AD*1144–1214),0.070001,-0.178733,0.052797,0.007106,-0.0438545,-0.0110165,0.0047,0.0119995,-0.010942,-0.0073805,-0.0178625,-0.002173,0.00171,-0.0099775,0.0026465,0.002254,-0.0065845,0.002597,0.011753,0.0106925,-0.020713,-0.000804,-0.0109075,-0.0024705,-0.001497
Christophorus*Corvinus*(Hunyadi*Family)*(AD*1499–1505),0.113823,0.135065,0.036204,-0.009367,0.025543,0.00251,0.004465,-0.001846,0.006136,0.02442,-0.00065,0.007343,-0.013974,-0.00055,0.005157,0.002519,0.000782,-0.003674,-0.003897,-0.002376,-0.005241,-0.001978,0.000246,-0.002169,-0.005987
Chumash*(AD*450–1300),0.054863,-0.3196886,0.1169828,0.0918612,-0.1096202,-0.0171238,-0.2805088,-0.3358938,-0.012108,-0.0206656,-0.0025982,-0.001349,0.0047274,0.0151112,-0.0087404,0.0047202,0.0020338,0.0010134,0.002891,0.0000252,0.0003744,0.0020526,0.0026128,-0.0013014,0.0013172
Cimmerian*(1000–800*BC),0.10130267,-0.026742333,0.049026,0.050603333,-0.031903,0.013107667,0.0019583333,0.0047693333,-0.022497667,-0.025756,-0.011421333,-0.00094933333,0.0016353333,-0.018487333,0.021353,0.0078226667,-0.0027816667,0.0044763333,-0.00054466667,-0.0076286667,-0.017095,0.002968,0.0042723333,0.001888,0.0062266667
Classical*Greek*(Empuries)*(400–350*BC),0.118376,0.156392,-0.002263,-0.063308,0.024312,-0.024821,0.0094,-0.008077,0.001432,0.044101,0.004222,0.005095,-0.016353,-0.001651,-0.019272,-0.004641,0.014733,-0.001267,0.004399,-0.003377,-0.020464,0.003462,-0.000739,0.011809,-0.007544
Classical*Greek*(Himera)*(480–409*BC),0.11870114,0.16204943,-0.00598,-0.061462286,0.025279429,-0.025737571,-0.0023837143,-0.0028021429,0.0066325714,0.043814857,0.004083,0.0099768571,-0.018540143,-0.0035782857,-0.018574286,-0.0092622857,0.011995286,-0.000398,0.0077751429,-0.008647,-0.010249714,0.005317,-0.00091557143,0.0060247143,-0.0047044286
Colchian*(Kingdom*of*Pontus)*(323–31*BC),0.108132,0.132019,-0.062979,-0.030685,-0.047701,-0.002231,0.002585,-0.007384,-0.061766,-0.029522,-0.000325,0.014087,-0.026313,0.01101,0.003257,-0.03275,0.008084,-0.009248,-0.00905,0.018884,0.017095,0.005812,0.004807,-0.020967,-0.002634
Colonial*African*(Campeche)*(AD*1540–1680),-0.626027,0.061947,0.022627,0.015181,0.004001,0.006136,-0.003055,0.014769,-0.028838,0.013303,0.001461,-0.003147,0.003568,-0.002752,0.002714,0.01896,-0.003651,0.003674,-0.003645,0.00075,-0.001622,0.000866,0.001725,0,0.002634
Colonial*Spaniard*(Campeche)*(AD*1540–1680),0.106994,0.145221,0.04186,-0.008721,0.035699,-0.005857,-0.009165,0.005077,0.011862,0.023873,-0.008931,0.006744,-0.011001,-0.008257,0.010858,-0.002254,0.006258,-0.005194,-0.004022,0.003502,-0.005241,-0.008903,0.000986,-0.001687,-0.005868
Copper*Age*Anatolian*(Barcın*Höyük)*(4000–3700*BC),0.114961,0.150298,-0.038089,-0.063308,-0.004924,-0.017291,0.00376,-0.007846,-0.011658,0.022233,0.010718,0.014087,-0.018731,-0.005367,-0.008686,-0.012066,0.011474,-0.006208,-0.003142,-0.011631,0.004617,0.009769,-0.006655,-0.001325,-0.007424
Copper*Age*Anatolian*(Çamlıbel*Tarlası)*(3700–3370*BC),0.10941238,0.15715325,-0.049780125,-0.087977125,-0.0059625,-0.033153125,0.005522625,-0.00796125,-0.012348125,0.0261965,0.004689,0.005938625,-0.009681625,0.007586375,-0.02502325,-0.01067325,0.011424875,0.001060875,0.003299625,-0.006894,-0.000686375,0.004621625,-0.006501375,-0.004187375,-0.001766375
Copper*Age*Anatolian*(İkiztepe)*(3960–3100*BC),0.106709,0.14699775,-0.05411675,-0.07840825,-0.01077075,-0.02579725,0.000646,-0.003923,-0.027662,0.0235085,0.01144825,0.00813025,-0.0174675,0.01331475,-0.0231065,-0.00759075,0.01382075,-0.00570075,0.01055875,-0.00881675,-0.00037425,0.00027825,0.002465,-0.0124715,0.00134725
Copper*Age*Anatolian*(Ilıpınar)*(4500–3370*BC),0.11154667,0.15706867,-0.034820667,-0.078812,0.0013336667,-0.029004333,-0.00094,-0.0057686667,-0.0030676667,0.032134333,0.010988667,0.010041,-0.014221667,0.002294,-0.025606,-0.0068506667,0.011560667,0.003674,0.0082123333,-0.0068366667,-0.0029946667,-0.001154,-0.001479,-0.0023696667,0.0011573333
Corded*Ware*Culture*(2500–2350*BC),0.12254956,0.11114411,0.059124222,0.083513444,0.0063943333,0.031824444,0.0061623333,0.0026665556,-0.026997111,-0.041853556,-0.005792,0.0017652222,-0.0041295556,-0.01653,0.026405333,0.011019778,-0.0058238889,-0.0016186667,-0.00019555556,0.0071562222,0.0043118889,0.0033935556,0.0059981111,0.013134222,-0.002009
Crimean*(Bosporan*Kingdom)*(AD*260–400),0.103579,0.127957,-0.00792,-0.039083,-0.013233,-0.016176,-0.00846,-0.001846,-0.022498,-0.005285,0.012017,0.00045,-0.008028,0.002064,-0.00095,-0.002652,-0.000391,-0.007475,-0.010936,-0.001126,0.010107,0.013107,0.004807,0.012773,-0.003353
